"","chr","start","end"
"5070","19",45500000,4.6e+07
"5071","19",4.6e+07,46500000
"5072","19",46500000,4.7e+07
"5073","19",4.7e+07,47500000
"5074","19",47500000,4.8e+07
"5075","19",4.8e+07,48500000
"5076","19",48500000,4.9e+07
"5077","19",4.9e+07,49500000
"5078","19",49500000,5e+07
"5079","19",5e+07,50500000
"5080","19",50500000,5.1e+07
"5081","19",5.1e+07,51500000
"5082","19",51500000,5.2e+07
"5083","19",5.2e+07,52500000
"5084","19",52500000,5.3e+07
"5085","19",5.3e+07,53500000
"5086","19",53500000,5.4e+07
"5087","19",5.4e+07,54500000
"5088","19",54500000,5.5e+07
"5089","19",5.5e+07,55500000
"5090","19",55500000,5.6e+07
"5091","19",5.6e+07,56500000
"5092","19",56500000,5.7e+07
"5093","19",5.7e+07,57500000
"5094","19",57500000,5.8e+07
"5095","19",5.8e+07,58500000
"5096","19",58500000,5.9e+07
"5097","20",5e+05,1e+06
"5098","20",1e+06,1500000
"5099","20",1500000,2e+06
"5100","20",2e+06,2500000
"5101","20",2500000,3e+06
"5102","20",3e+06,3500000
"5103","20",3500000,4e+06
"5104","20",4e+06,4500000
"5105","20",4500000,5e+06
"5106","20",5e+06,5500000
"5107","20",5500000,6e+06
"5108","20",6e+06,6500000
"5109","20",6500000,7e+06
"5110","20",7e+06,7500000
"5111","20",7500000,8e+06
"5112","20",8e+06,8500000
"5113","20",8500000,9e+06
"5114","20",9e+06,9500000
"5115","20",9500000,1e+07
"5116","20",1e+07,10500000
"5117","20",10500000,1.1e+07
"5118","20",1.1e+07,11500000
"5119","20",11500000,1.2e+07
"5120","20",1.2e+07,12500000
"5121","20",12500000,1.3e+07
"5122","20",1.3e+07,13500000
"5123","20",13500000,1.4e+07
"5124","20",1.4e+07,14500000
"5125","20",14500000,1.5e+07
"5126","20",1.5e+07,15500000
"5127","20",15500000,1.6e+07
"5128","20",1.6e+07,16500000
"5129","20",16500000,1.7e+07
"5130","20",1.7e+07,17500000
"5131","20",17500000,1.8e+07
"5132","20",1.8e+07,18500000
"5133","20",18500000,1.9e+07
"5134","20",1.9e+07,19500000
"5135","20",19500000,2e+07
"5136","20",2e+07,20500000
"5137","20",20500000,2.1e+07
"5138","20",2.1e+07,21500000
"5139","20",21500000,2.2e+07
"5140","20",2.2e+07,22500000
"5141","20",22500000,2.3e+07
"5142","20",2.3e+07,23500000
"5143","20",23500000,2.4e+07
"5144","20",2.4e+07,24500000
"5145","20",24500000,2.5e+07
"5146","20",2.5e+07,25500000
"5147","20",25500000,2.6e+07
"5148","20",3e+07,30500000
"5149","20",30500000,3.1e+07
"5150","20",3.1e+07,31500000
"5151","20",31500000,3.2e+07
"5152","20",3.2e+07,32500000
"5153","20",32500000,3.3e+07
"5154","20",3.3e+07,33500000
"5155","20",33500000,3.4e+07
"5156","20",3.4e+07,34500000
"5157","20",34500000,3.5e+07
"5158","20",3.5e+07,35500000
"5159","20",35500000,3.6e+07
"5160","20",3.6e+07,36500000
"5161","20",36500000,3.7e+07
"5162","20",3.7e+07,37500000
"5163","20",37500000,3.8e+07
"5164","20",3.8e+07,38500000
"5165","20",38500000,3.9e+07
"5166","20",3.9e+07,39500000
"5167","20",39500000,4e+07
"5168","20",4e+07,40500000
"5169","20",40500000,4.1e+07
"5170","20",4.1e+07,41500000
"5171","20",41500000,4.2e+07
"5172","20",4.2e+07,42500000
"5173","20",42500000,4.3e+07
"5174","20",4.3e+07,43500000
"5175","20",43500000,4.4e+07
"5176","20",4.4e+07,44500000
"5177","20",44500000,4.5e+07
"5178","20",4.5e+07,45500000
"5179","20",45500000,4.6e+07
"5180","20",4.6e+07,46500000
"5181","20",46500000,4.7e+07
"5182","20",4.7e+07,47500000
"5183","20",47500000,4.8e+07
"5184","20",4.8e+07,48500000
"5185","20",48500000,4.9e+07
"5186","20",4.9e+07,49500000
"5187","20",49500000,5e+07
"5188","20",5e+07,50500000
"5189","20",50500000,5.1e+07
"5190","20",5.1e+07,51500000
"5191","20",51500000,5.2e+07
"5192","20",5.2e+07,52500000
"5193","20",52500000,5.3e+07
"5194","20",5.3e+07,53500000
"5195","20",53500000,5.4e+07
"5196","20",5.4e+07,54500000
"5197","20",54500000,5.5e+07
"5198","20",5.5e+07,55500000
"5199","20",5.6e+07,56500000
"5200","20",56500000,5.7e+07
"5201","20",5.7e+07,57500000
"5202","20",57500000,5.8e+07
"5203","20",5.8e+07,58500000
"5204","20",58500000,5.9e+07
"5205","20",5.9e+07,59500000
"5206","20",59500000,6e+07
"5207","20",6e+07,60500000
"5208","20",60500000,6.1e+07
"5209","20",6.1e+07,61500000
"5210","20",61500000,6.2e+07
"5211","20",6.2e+07,62500000
"5212","21",5e+05,1e+06
"5213","21",1e+06,1500000
"5214","21",1500000,2e+06
"5215","21",2e+06,2500000
"5216","21",2500000,3e+06
"5217","21",3e+06,3500000
"5218","21",3500000,4e+06
"5219","21",4e+06,4500000
"5220","21",4500000,5e+06
"5221","21",5e+06,5500000
"5222","21",5500000,6e+06
"5223","21",6e+06,6500000
"5224","21",6500000,7e+06
"5225","21",7e+06,7500000
"5226","21",7500000,8e+06
"5227","21",8e+06,8500000
"5228","21",8500000,9e+06
"5229","21",9e+06,9500000
"5230","21",14500000,1.5e+07
"5231","21",1.5e+07,15500000
"5232","21",15500000,1.6e+07
"5233","21",1.6e+07,16500000
"5234","21",16500000,1.7e+07
"5235","21",1.7e+07,17500000
"5236","21",17500000,1.8e+07
"5237","21",1.8e+07,18500000
"5238","21",1.9e+07,19500000
"5239","21",19500000,2e+07
"5240","21",2e+07,20500000
"5241","21",20500000,2.1e+07
"5242","21",2.1e+07,21500000
"5243","21",21500000,2.2e+07
"5244","21",2.2e+07,22500000
"5245","21",22500000,2.3e+07
"5246","21",2.3e+07,23500000
"5247","21",23500000,2.4e+07
"5248","21",2.4e+07,24500000
"5249","21",24500000,2.5e+07
"5250","21",2.5e+07,25500000
"5251","21",25500000,2.6e+07
"5252","21",2.6e+07,26500000
"5253","21",26500000,2.7e+07
"5254","21",27500000,2.8e+07
"5255","21",2.8e+07,28500000
"5256","21",28500000,2.9e+07
"5257","21",2.9e+07,29500000
"5258","21",29500000,3e+07
"5259","21",3e+07,30500000
"5260","21",30500000,3.1e+07
"5261","21",3.1e+07,31500000
"5262","21",31500000,3.2e+07
"5263","21",3.2e+07,32500000
"5264","21",32500000,3.3e+07
"5265","21",3.3e+07,33500000
"5266","21",33500000,3.4e+07
"5267","21",3.4e+07,34500000
"5268","21",34500000,3.5e+07
"5269","21",3.5e+07,35500000
"5270","21",35500000,3.6e+07
"5271","21",3.6e+07,36500000
"5272","21",36500000,3.7e+07
"5273","21",3.7e+07,37500000
"5274","21",37500000,3.8e+07
"5275","21",3.8e+07,38500000
"5276","21",38500000,3.9e+07
"5277","21",3.9e+07,39500000
"5278","21",39500000,4e+07
"5279","21",4e+07,40500000
"5280","21",40500000,4.1e+07
"5281","21",4.1e+07,41500000
"5282","21",41500000,4.2e+07
"5283","21",4.2e+07,42500000
"5284","21",42500000,4.3e+07
"5285","21",4.3e+07,43500000
"5286","21",43500000,4.4e+07
"5287","21",4.4e+07,44500000
"5288","21",44500000,4.5e+07
"5289","21",4.5e+07,45500000
"5290","21",45500000,4.6e+07
"5291","21",4.6e+07,46500000
"5292","21",4.7e+07,47500000
"5293","21",47500000,4.8e+07
"5294","22",5e+05,1e+06
"5295","22",1e+06,1500000
"5296","22",1500000,2e+06
"5297","22",2e+06,2500000
"5298","22",2500000,3e+06
"5299","22",3e+06,3500000
"5300","22",3500000,4e+06
"5301","22",4e+06,4500000
"5302","22",4500000,5e+06
"5303","22",5e+06,5500000
"5304","22",5500000,6e+06
"5305","22",6e+06,6500000
"5306","22",6500000,7e+06
"5307","22",7e+06,7500000
"5308","22",7500000,8e+06
"5309","22",8e+06,8500000
"5310","22",8500000,9e+06
"5311","22",9e+06,9500000
"5312","22",9500000,1e+07
"5313","22",1e+07,10500000
"5314","22",10500000,1.1e+07
"5315","22",1.1e+07,11500000
"5316","22",11500000,1.2e+07
"5317","22",1.2e+07,12500000
"5318","22",12500000,1.3e+07
"5319","22",1.3e+07,13500000
"5320","22",1.6e+07,16500000
"5321","22",1.7e+07,17500000
"5322","22",17500000,1.8e+07
"5323","22",1.8e+07,18500000
"5324","22",1.9e+07,19500000
"5325","22",19500000,2e+07
"5326","22",2e+07,20500000
"5327","22",20500000,2.1e+07
"5328","22",2.1e+07,21500000
"5329","22",21500000,2.2e+07
"5330","22",2.2e+07,22500000
"5331","22",22500000,2.3e+07
"5332","22",2.3e+07,23500000
"5333","22",23500000,2.4e+07
"5334","22",2.4e+07,24500000
"5335","22",24500000,2.5e+07
"5336","22",2.5e+07,25500000
"5337","22",25500000,2.6e+07
"5338","22",2.6e+07,26500000
"5339","22",26500000,2.7e+07
"5340","22",2.7e+07,27500000
"5341","22",27500000,2.8e+07
"5342","22",2.8e+07,28500000
"5343","22",28500000,2.9e+07
"5344","22",2.9e+07,29500000
"5345","22",29500000,3e+07
"5346","22",3e+07,30500000
"5347","22",30500000,3.1e+07
"5348","22",3.1e+07,31500000
"5349","22",31500000,3.2e+07
"5350","22",3.2e+07,32500000
"5351","22",32500000,3.3e+07
"5352","22",3.3e+07,33500000
"5353","22",33500000,3.4e+07
"5354","22",3.4e+07,34500000
"5355","22",34500000,3.5e+07
"5356","22",3.5e+07,35500000
"5357","22",35500000,3.6e+07
"5358","22",3.6e+07,36500000
"5359","22",36500000,3.7e+07
"5360","22",3.7e+07,37500000
"5361","22",37500000,3.8e+07
"5362","22",3.8e+07,38500000
"5363","22",38500000,3.9e+07
"5364","22",3.9e+07,39500000
"5365","22",39500000,4e+07
"5366","22",4e+07,40500000
"5367","22",40500000,4.1e+07
"5368","22",4.1e+07,41500000
"5369","22",41500000,4.2e+07
"5370","22",4.2e+07,42500000
"5371","22",42500000,4.3e+07
"5372","22",4.3e+07,43500000
"5373","22",43500000,4.4e+07
"5374","22",4.4e+07,44500000
"5375","22",44500000,4.5e+07
"5376","22",4.5e+07,45500000
"5377","22",45500000,4.6e+07
"5378","22",4.6e+07,46500000
"5379","22",46500000,4.7e+07
"5380","22",4.7e+07,47500000
"5381","22",47500000,4.8e+07
"5382","22",4.8e+07,48500000
"5383","22",48500000,4.9e+07
"5384","22",4.9e+07,49500000
"5385","22",49500000,5e+07
"5386","22",5e+07,50500000
"5387","22",50500000,5.1e+07
"5388","X",5e+05,1e+06
"5389","X",1e+06,1500000
"5390","X",1500000,2e+06
"5391","X",2e+06,2500000
"5392","X",2500000,3e+06
"5393","X",3e+06,3500000
"5394","X",3500000,4e+06
"5395","X",4e+06,4500000
"5396","X",4500000,5e+06
"5397","X",5e+06,5500000
"5398","X",5500000,6e+06
"5399","X",6e+06,6500000
"5400","X",6500000,7e+06
"5401","X",7e+06,7500000
"5402","X",7500000,8e+06
"5403","X",8e+06,8500000
"5404","X",8500000,9e+06
"5405","X",9e+06,9500000
"5406","X",9500000,1e+07
"5407","X",1e+07,10500000
"5408","X",10500000,1.1e+07
"5409","X",1.1e+07,11500000
"5410","X",11500000,1.2e+07
"5411","X",1.2e+07,12500000
"5412","X",12500000,1.3e+07
"5413","X",1.3e+07,13500000
"5414","X",13500000,1.4e+07
"5415","X",1.4e+07,14500000
"5416","X",14500000,1.5e+07
"5417","X",1.5e+07,15500000
"5418","X",15500000,1.6e+07
"5419","X",1.6e+07,16500000
"5420","X",16500000,1.7e+07
"5421","X",1.7e+07,17500000
"5422","X",17500000,1.8e+07
"5423","X",1.8e+07,18500000
"5424","X",18500000,1.9e+07
"5425","X",1.9e+07,19500000
"5426","X",19500000,2e+07
"5427","X",2e+07,20500000
"5428","X",20500000,2.1e+07
"5429","X",2.1e+07,21500000
"5430","X",21500000,2.2e+07
"5431","X",2.2e+07,22500000
"5432","X",22500000,2.3e+07
"5433","X",2.3e+07,23500000
"5434","X",23500000,2.4e+07
"5435","X",2.4e+07,24500000
"5436","X",24500000,2.5e+07
"5437","X",2.5e+07,25500000
"5438","X",25500000,2.6e+07
"5439","X",2.6e+07,26500000
"5440","X",26500000,2.7e+07
"5441","X",2.7e+07,27500000
"5442","X",27500000,2.8e+07
"5443","X",2.8e+07,28500000
"5444","X",28500000,2.9e+07
"5445","X",2.9e+07,29500000
"5446","X",29500000,3e+07
"5447","X",3e+07,30500000
"5448","X",30500000,3.1e+07
"5449","X",3.1e+07,31500000
"5450","X",31500000,3.2e+07
"5451","X",3.2e+07,32500000
"5452","X",32500000,3.3e+07
"5453","X",3.3e+07,33500000
"5454","X",33500000,3.4e+07
"5455","X",3.4e+07,34500000
"5456","X",34500000,3.5e+07
"5457","X",3.5e+07,35500000
"5458","X",35500000,3.6e+07
"5459","X",3.6e+07,36500000
"5460","X",36500000,3.7e+07
"5461","X",3.7e+07,37500000
"5462","X",37500000,3.8e+07
"5463","X",3.8e+07,38500000
"5464","X",38500000,3.9e+07
"5465","X",3.9e+07,39500000
"5466","X",39500000,4e+07
"5467","X",4e+07,40500000
"5468","X",40500000,4.1e+07
"5469","X",4.1e+07,41500000
"5470","X",41500000,4.2e+07
"5471","X",4.2e+07,42500000
"5472","X",42500000,4.3e+07
"5473","X",4.3e+07,43500000
"5474","X",43500000,4.4e+07
"5475","X",4.4e+07,44500000
"5476","X",44500000,4.5e+07
"5477","X",4.5e+07,45500000
"5478","X",45500000,4.6e+07
"5479","X",4.6e+07,46500000
"5480","X",46500000,4.7e+07
"5481","X",4.7e+07,47500000
"5482","X",47500000,4.8e+07
"5483","X",4.8e+07,48500000
"5484","X",48500000,4.9e+07
"5485","X",4.9e+07,49500000
"5486","X",49500000,5e+07
"5487","X",5e+07,50500000
"5488","X",50500000,5.1e+07
"5489","X",5.1e+07,51500000
"5490","X",51500000,5.2e+07
"5491","X",5.2e+07,52500000
"5492","X",52500000,5.3e+07
"5493","X",5.3e+07,53500000
"5494","X",53500000,5.4e+07
"5495","X",5.4e+07,54500000
"5496","X",54500000,5.5e+07
"5497","X",55500000,5.6e+07
"5498","X",5.6e+07,56500000
"5499","X",56500000,5.7e+07
"5500","X",5.7e+07,57500000
"5501","X",57500000,5.8e+07
"5502","X",62500000,6.3e+07
"5503","X",6.3e+07,63500000
"5504","X",63500000,6.4e+07
"5505","X",6.4e+07,64500000
"5506","X",64500000,6.5e+07
"5507","X",6.5e+07,65500000
"5508","X",65500000,6.6e+07
"5509","X",6.6e+07,66500000
"5510","X",66500000,6.7e+07
"5511","X",6.7e+07,67500000
"5512","X",67500000,6.8e+07
"5513","X",6.8e+07,68500000
"5514","X",68500000,6.9e+07
"5515","X",6.9e+07,69500000
"5516","X",69500000,7e+07
"5517","X",7e+07,70500000
"5518","X",70500000,7.1e+07
"5519","X",7.1e+07,71500000
"5520","X",71500000,7.2e+07
"5521","X",7.2e+07,72500000
"5522","X",72500000,7.3e+07
"5523","X",7.3e+07,73500000
"5524","X",73500000,7.4e+07
"5525","X",7.4e+07,74500000
"5526","X",74500000,7.5e+07
"5527","X",7.5e+07,75500000
"5528","X",75500000,7.6e+07
"5529","X",7.6e+07,76500000
"5530","X",76500000,7.7e+07
"5531","X",7.7e+07,77500000
"5532","X",77500000,7.8e+07
"5533","X",7.8e+07,78500000
"5534","X",78500000,7.9e+07
"5535","X",7.9e+07,79500000
"5536","X",79500000,8e+07
"5537","X",8e+07,80500000
"5538","X",80500000,8.1e+07
"5539","X",8.1e+07,81500000
"5540","X",81500000,8.2e+07
"5541","X",8.2e+07,82500000
"5542","X",82500000,8.3e+07
"5543","X",8.3e+07,83500000
"5544","X",8.4e+07,84500000
"5545","X",84500000,8.5e+07
"5546","X",8.5e+07,85500000
"5547","X",85500000,8.6e+07
"5548","X",8.6e+07,86500000
"5549","X",86500000,8.7e+07
"5550","X",8.7e+07,87500000
"5551","X",87500000,8.8e+07
"5552","X",8.8e+07,88500000
"5553","X",88500000,8.9e+07
"5554","X",8.9e+07,89500000
"5555","X",89500000,9e+07
"5556","X",9e+07,90500000
"5557","X",90500000,9.1e+07
"5558","X",9.1e+07,91500000
"5559","X",91500000,9.2e+07
"5560","X",9.2e+07,92500000
"5561","X",92500000,9.3e+07
"5562","X",9.3e+07,93500000
"5563","X",93500000,9.4e+07
"5564","X",9.4e+07,94500000
"5565","X",94500000,9.5e+07
"5566","X",9.5e+07,95500000
"5567","X",95500000,9.6e+07
"5568","X",9.6e+07,96500000
"5569","X",96500000,9.7e+07
"5570","X",9.7e+07,97500000
"5571","X",97500000,9.8e+07
"5572","X",9.8e+07,98500000
"5573","X",98500000,9.9e+07
"5574","X",9.9e+07,99500000
"5575","X",99500000,1e+08
"5576","X",1e+08,100500000
"5577","X",100500000,1.01e+08
"5578","X",1.01e+08,101500000
"5579","X",101500000,1.02e+08
"5580","X",1.02e+08,102500000
"5581","X",102500000,1.03e+08
"5582","X",1.03e+08,103500000
"5583","X",103500000,1.04e+08
"5584","X",1.04e+08,104500000
"5585","X",104500000,1.05e+08
"5586","X",1.05e+08,105500000
"5587","X",105500000,1.06e+08
"5588","X",1.06e+08,106500000
"5589","X",106500000,1.07e+08
"5590","X",1.07e+08,107500000
"5591","X",107500000,1.08e+08
"5592","X",108500000,1.09e+08
"5593","X",1.09e+08,109500000
"5594","X",109500000,1.1e+08
"5595","X",1.1e+08,110500000
"5596","X",110500000,1.11e+08
"5597","X",1.11e+08,111500000
"5598","X",111500000,1.12e+08
"5599","X",1.12e+08,112500000
"5600","X",112500000,1.13e+08
"5601","X",1.13e+08,113500000
"5602","X",113500000,1.14e+08
"5603","X",1.14e+08,114500000
"5604","X",115500000,1.16e+08
"5605","X",1.16e+08,116500000
"5606","X",116500000,1.17e+08
"5607","X",1.17e+08,117500000
"5608","X",117500000,1.18e+08
"5609","X",1.18e+08,118500000
"5610","X",118500000,1.19e+08
"5611","X",1.19e+08,119500000
"5612","X",119500000,1.2e+08
"5613","X",1.2e+08,120500000
"5614","X",120500000,1.21e+08
"5615","X",1.21e+08,121500000
"5616","X",121500000,1.22e+08
"5617","X",1.22e+08,122500000
"5618","X",122500000,1.23e+08
"5619","X",1.23e+08,123500000
"5620","X",123500000,1.24e+08
"5621","X",1.24e+08,124500000
"5622","X",124500000,1.25e+08
"5623","X",1.25e+08,125500000
"5624","X",1.26e+08,126500000
"5625","X",126500000,1.27e+08
"5626","X",1.27e+08,127500000
"5627","X",127500000,1.28e+08
"5628","X",1.28e+08,128500000
"5629","X",128500000,1.29e+08
"5630","X",1.29e+08,129500000
"5631","X",129500000,1.3e+08
"5632","X",1.3e+08,130500000
"5633","X",130500000,1.31e+08
"5634","X",1.31e+08,131500000
"5635","X",131500000,1.32e+08
"5636","X",1.32e+08,132500000
"5637","X",132500000,1.33e+08
"5638","X",1.33e+08,133500000
"5639","X",133500000,1.34e+08
"5640","X",1.34e+08,134500000
"5641","X",134500000,1.35e+08
"5642","X",1.35e+08,135500000
"5643","X",135500000,1.36e+08
"5644","X",1.36e+08,136500000
"5645","X",136500000,1.37e+08
"5646","X",1.37e+08,137500000
"5647","X",137500000,1.38e+08
"5648","X",1.38e+08,138500000
"5649","X",138500000,1.39e+08
"5650","X",1.39e+08,139500000
"5651","X",139500000,1.4e+08
"5652","X",1.4e+08,140500000
"5653","X",140500000,1.41e+08
"5654","X",1.41e+08,141500000
"5655","X",141500000,1.42e+08
"5656","X",1.42e+08,142500000
"5657","X",142500000,1.43e+08
"5658","X",1.43e+08,143500000
"5659","X",143500000,1.44e+08
"5660","X",1.44e+08,144500000
"5661","X",144500000,1.45e+08
"5662","X",1.45e+08,145500000
"5663","X",145500000,1.46e+08
"5664","X",1.46e+08,146500000
"5665","X",146500000,1.47e+08
"5666","X",1.47e+08,147500000
"5667","X",147500000,1.48e+08
"5668","X",1.48e+08,148500000
"5669","X",148500000,1.49e+08
"5670","X",1.49e+08,149500000
"5671","X",149500000,1.5e+08
"5672","X",1.5e+08,150500000
"5673","X",150500000,1.51e+08
"5674","X",1.51e+08,151500000
"5675","X",151500000,1.52e+08
"5676","X",1.52e+08,152500000
"5677","X",152500000,1.53e+08
"5678","X",1.53e+08,153500000
"5679","X",153500000,1.54e+08
"5680","X",1.54e+08,154500000
"5681","X",154500000,1.55e+08
"5682","Y",5e+05,1e+06
"5683","Y",1e+06,1500000
"5684","Y",1500000,2e+06
"5685","Y",2e+06,2500000
"5686","Y",2500000,3e+06
"5687","Y",3500000,4e+06
"5688","Y",4500000,5e+06
"5689","Y",5e+06,5500000
"5690","Y",5500000,6e+06
"5691","Y",6e+06,6500000
"5692","Y",6500000,7e+06
"5693","Y",7e+06,7500000
"5694","Y",1.4e+07,14500000
"5695","Y",14500000,1.5e+07
"5696","Y",1.5e+07,15500000
"5697","Y",15500000,1.6e+07
"5698","Y",1.6e+07,16500000
"5699","Y",16500000,1.7e+07
"5700","Y",1.7e+07,17500000
"5701","Y",17500000,1.8e+07
"5702","Y",1.8e+07,18500000
"5703","Y",18500000,1.9e+07
"5704","Y",1.9e+07,19500000
"5705","Y",20500000,2.1e+07
"5706","Y",2.1e+07,21500000
"5707","Y",21500000,2.2e+07
"5708","Y",2.2e+07,22500000
"5709","Y",22500000,2.3e+07
"5710","Y",25500000,2.6e+07
"5711","Y",2.8e+07,28500000
"5712","Y",2.9e+07,29500000
"5713","Y",29500000,3e+07
"5714","Y",3e+07,30500000
"5715","Y",30500000,3.1e+07
"5716","Y",3.1e+07,31500000
"5717","Y",31500000,3.2e+07
"5718","Y",3.2e+07,32500000
"5719","Y",32500000,3.3e+07
"5720","Y",3.3e+07,33500000
"5721","Y",33500000,3.4e+07
"5722","Y",3.4e+07,34500000
"5723","Y",34500000,3.5e+07
"5724","Y",3.5e+07,35500000
"5725","Y",35500000,3.6e+07
"5726","Y",3.6e+07,36500000
"5727","Y",36500000,3.7e+07
"5728","Y",3.7e+07,37500000
"5729","Y",37500000,3.8e+07
"5730","Y",3.8e+07,38500000
"5731","Y",38500000,3.9e+07
"5732","Y",3.9e+07,39500000
"5733","Y",39500000,4e+07
"5734","Y",4e+07,40500000
"5735","Y",40500000,4.1e+07
"5736","Y",4.1e+07,41500000
"5737","Y",41500000,4.2e+07
"5738","Y",4.2e+07,42500000
"5739","Y",42500000,4.3e+07
"5740","Y",4.3e+07,43500000
"5741","Y",43500000,4.4e+07
"5742","Y",4.4e+07,44500000
"5743","Y",44500000,4.5e+07
"5744","Y",4.5e+07,45500000
"5745","Y",45500000,4.6e+07
"5746","Y",4.6e+07,46500000
"5747","Y",46500000,4.7e+07
"5748","Y",4.7e+07,47500000
"5749","Y",47500000,4.8e+07
"5750","Y",4.8e+07,48500000
"5751","Y",48500000,4.9e+07
"5752","Y",4.9e+07,49500000
"5753","Y",49500000,5e+07
"5754","Y",5e+07,50500000
"5755","Y",50500000,5.1e+07
"5756","Y",5.1e+07,51500000
"5757","Y",51500000,5.2e+07
"5758","Y",5.2e+07,52500000
"5759","Y",52500000,5.3e+07
"5760","Y",5.3e+07,53500000
"5761","Y",53500000,5.4e+07
"5762","Y",5.4e+07,54500000
"5763","Y",54500000,5.5e+07
"5764","Y",5.5e+07,55500000
"5765","Y",55500000,5.6e+07
"5766","Y",5.6e+07,56500000
"5767","Y",56500000,5.7e+07
"5768","Y",5.7e+07,57500000
"5769","Y",57500000,5.8e+07
"5770","Y",5.8e+07,58500000
